timestamp,name,cpu_percent,memory_percent,status
2026-04-23 15:49:52,ChatGPT.exe,0.0,1.14,running
2026-04-23 15:49:52,ChatGPT.exe,0.0,1.1,running
2026-04-23 15:49:52,python.exe,0.0,1.3,running
2026-04-23 15:49:52,msedgewebview2.exe,0.0,0.69,running
2026-04-23 15:49:52,ChatGPT.exe,0.0,1.53,running
2026-04-23 15:49:52,msedgewebview2.exe,0.0,0.68,running
2026-04-23 15:49:52,ms-teams.exe,0.0,0.67,running
2026-04-23 15:49:52,explorer.exe,0.0,1.95,running
2026-04-23 15:49:52,ShellHost.exe,0.0,0.91,running
2026-04-23 15:49:52,powershell.exe,0.0,0.6,running
2026-04-23 15:49:52,CrossDeviceService.exe,0.0,0.64,running
2026-04-23 15:49:52,SearchHost.exe,0.0,0.95,running
2026-04-23 15:49:52,StartMenuExperienceHost.exe,0.0,1.11,running
2026-04-23 15:49:52,WidgetBoard.exe,0.0,0.85,running
2026-04-23 15:49:53,msedge.exe,0.0,0.69,running
2026-04-23 15:49:53,Code.exe,0.0,2.0,running
2026-04-23 15:49:53,Code.exe,0.0,0.74,running
2026-04-23 15:49:53,LenovoNow.Task.exe,0.0,0.58,running
2026-04-23 15:49:53,msedgewebview2.exe,0.0,0.79,running
2026-04-23 15:49:53,Code.exe,0.0,0.74,running
2026-04-23 15:49:53,EpicWebHelper.exe,0.0,2.58,running
2026-04-23 15:49:53,EpicGamesLauncher.exe,0.0,1.4,running
2026-04-23 15:49:53,RiotClientServices.exe,0.0,1.06,running
2026-04-23 15:49:53,Code.exe,0.0,0.83,running
2026-04-23 15:49:53,msedgewebview2.exe,0.0,0.65,running
2026-04-23 15:49:53,PhoneExperienceHost.exe,0.0,1.17,running
2026-04-23 15:49:53,Code.exe,0.0,1.25,running
2026-04-23 15:49:53,ShellExperienceHost.exe,0.0,0.51,running
2026-04-23 15:49:53,TextInputHost.exe,0.0,1.26,running
2026-04-23 15:49:53,Code.exe,0.0,2.7,running
2026-04-23 15:49:53,msedgewebview2.exe,0.0,0.96,running
2026-04-23 15:49:53,Code.exe,0.0,0.88,running
2026-04-23 15:49:53,powershell.exe,0.0,0.6,running
2026-04-23 15:49:53,Code.exe,0.0,0.82,running
2026-04-23 15:49:53,Code.exe,0.0,4.53,running
2026-04-23 15:49:53,powershell.exe,0.0,0.58,running
2026-04-23 15:49:53,msedge.exe,0.0,1.1,running
2026-04-23 15:49:53,msedgewebview2.exe,0.0,1.66,running
2026-04-23 15:49:53,EpicWebHelper.exe,0.0,0.61,running
2026-04-23 15:49:53,msedgewebview2.exe,0.0,0.86,running
2026-04-23 16:13:03,chrome.exe,0.0,1.18,running
2026-04-23 16:13:03,msedgewebview2.exe,0.0,0.76,running
2026-04-23 16:13:03,chrome.exe,0.0,1.14,running
2026-04-23 16:13:03,dwm.exe,0.0,1.02,running
2026-04-23 16:13:04,MemCompression,0.0,4.79,running
2026-04-23 16:13:04,chrome.exe,0.0,1.48,running
2026-04-23 16:13:04,WhatsApp.Root.exe,0.0,1.32,running
2026-04-23 16:13:04,MsMpEng.exe,0.0,1.74,running
2026-04-23 16:13:04,ChatGPT.exe,0.0,0.59,running
2026-04-23 16:13:04,ChatGPT.exe,0.0,0.8,running
2026-04-23 16:13:04,chrome.exe,0.0,1.1,running
2026-04-23 16:13:04,msedgewebview2.exe,0.0,0.67,running
2026-04-23 16:13:04,chrome.exe,0.0,2.18,running
2026-04-23 16:13:04,ChatGPT.exe,0.0,0.91,running
2026-04-23 16:13:04,chrome.exe,0.0,0.77,running
2026-04-23 16:13:04,msedgewebview2.exe,0.0,0.73,running
2026-04-23 16:13:04,WindowsTerminal.exe,0.0,0.74,running
2026-04-23 16:13:04,chrome.exe,0.0,0.97,running
2026-04-23 16:13:04,chrome.exe,0.0,3.22,running
2026-04-23 16:13:04,chrome.exe,0.0,2.69,running
2026-04-23 16:13:04,explorer.exe,0.0,1.38,running
2026-04-23 16:13:05,CrossDeviceService.exe,0.0,0.59,running
2026-04-23 16:13:05,SearchHost.exe,0.0,0.83,running
2026-04-23 16:13:05,StartMenuExperienceHost.exe,0.0,1.0,running
2026-04-23 16:13:05,WidgetBoard.exe,0.0,0.59,running
2026-04-23 16:13:05,Code.exe,0.0,1.93,running
2026-04-23 16:13:05,Code.exe,0.0,0.62,running
2026-04-23 16:13:05,msedgewebview2.exe,0.0,0.72,running
2026-04-23 16:13:05,Code.exe,0.0,0.58,running
2026-04-23 16:13:05,EpicWebHelper.exe,0.0,1.91,running
2026-04-23 16:13:05,EpicGamesLauncher.exe,0.0,0.91,running
2026-04-23 16:13:05,RiotClientServices.exe,0.0,0.93,running
2026-04-23 16:13:05,Code.exe,0.0,0.74,running
2026-04-23 16:13:05,msedgewebview2.exe,0.0,0.66,running
2026-04-23 16:13:05,chrome.exe,0.0,1.31,running
2026-04-23 16:13:05,PhoneExperienceHost.exe,0.0,1.0,running
2026-04-23 16:13:05,Code.exe,0.0,1.01,running
2026-04-23 16:13:05,ShellExperienceHost.exe,0.0,0.64,running
2026-04-23 16:13:05,TextInputHost.exe,0.0,1.27,running
2026-04-23 16:13:05,Code.exe,0.0,1.25,running
2026-04-23 16:13:05,msedgewebview2.exe,0.0,0.89,running
2026-04-23 16:13:05,Code.exe,0.0,0.73,running
2026-04-23 16:13:05,chrome.exe,0.0,0.55,running
2026-04-23 16:13:05,Code.exe,0.0,0.83,running
2026-04-23 16:13:05,Code.exe,0.0,3.66,running
2026-04-23 16:13:05,msedgewebview2.exe,0.0,0.81,running
2026-04-23 16:13:05,chrome.exe,0.0,2.51,running
2026-04-23 16:13:05,chrome.exe,0.0,4.07,running
2026-04-23 16:13:05,msedge.exe,0.0,1.0,running
2026-04-23 16:13:05,chrome.exe,0.0,1.04,running
2026-04-23 16:13:05,chrome.exe,0.0,0.55,running
2026-04-23 16:13:05,msedge.exe,0.0,0.63,running
2026-04-23 16:13:05,python.exe,0.0,0.85,running
2026-04-23 19:00:13,dwm.exe,0.0,0.99,running
2026-04-23 19:00:13,svchost.exe,0.0,1.17,running
2026-04-23 19:00:13,MsMpEng.exe,0.0,2.06,running
2026-04-23 19:00:13,mysqld.exe,0.0,2.37,running
2026-04-23 19:00:13,explorer.exe,0.0,1.7,running
2026-04-23 19:00:13,WindowsTerminal.exe,0.0,0.73,running
2026-04-23 19:00:13,SearchHost.exe,0.0,0.97,running
2026-04-23 19:00:13,StartMenuExperienceHost.exe,0.0,1.13,running
2026-04-23 19:00:13,CrossDeviceService.exe,0.0,0.72,running
2026-04-23 19:00:13,ShellExperienceHost.exe,0.0,0.52,running
2026-04-23 19:00:13,msedgewebview2.exe,0.0,0.76,running
2026-04-23 19:00:13,msedgewebview2.exe,0.0,0.69,running
2026-04-23 19:00:13,PhoneExperienceHost.exe,0.0,1.05,running
2026-04-23 19:03:10,dwm.exe,0.0,1.27,running
2026-04-23 19:03:10,ChatGPT.exe,0.0,1.65,running
2026-04-23 19:03:10,EpicWebHelper.exe,0.0,2.67,running
2026-04-23 19:03:10,msedgewebview2.exe,0.0,0.57,running
2026-04-23 19:03:10,Code.exe,0.0,2.64,running
2026-04-23 19:03:10,ChatGPT.exe,0.0,1.17,running
2026-04-23 19:03:10,powershell.exe,0.0,0.55,running
2026-04-23 19:03:10,powershell.exe,0.0,0.56,running
2026-04-23 19:03:10,Code.exe,0.0,0.82,running
2026-04-23 19:03:10,svchost.exe,0.0,0.96,running
2026-04-23 19:03:10,powershell.exe,0.0,0.58,running
2026-04-23 19:03:11,MsMpEng.exe,0.0,2.51,running
2026-04-23 19:03:11,mysqld.exe,0.0,1.22,running
2026-04-23 19:03:11,WhatsApp.Root.exe,0.0,1.55,running
2026-04-23 19:03:11,ChatGPT.exe,0.0,1.16,running
2026-04-23 19:03:11,Code.exe,0.0,0.75,running
2026-04-23 19:03:11,msedge.exe,0.0,0.77,running
2026-04-23 19:03:11,explorer.exe,0.0,2.49,running
2026-04-23 19:03:11,msedgewebview2.exe,0.0,2.33,running
2026-04-23 19:03:11,Code.exe,0.0,0.67,running
2026-04-23 19:03:11,SearchHost.exe,0.0,0.94,running
2026-04-23 19:03:11,StartMenuExperienceHost.exe,0.0,1.1,running
2026-04-23 19:03:11,Code.exe,0.0,0.85,running
2026-04-23 19:03:11,CrossDeviceService.exe,0.0,0.68,running
2026-04-23 19:03:11,ShellExperienceHost.exe,0.0,0.51,running
2026-04-23 19:03:11,TextInputHost.exe,0.0,1.28,running
2026-04-23 19:03:11,WidgetBoard.exe,0.0,0.84,running
2026-04-23 19:03:11,EpicGamesLauncher.exe,0.0,1.4,running
2026-04-23 19:03:11,Code.exe,0.0,1.15,running
2026-04-23 19:03:11,msedgewebview2.exe,0.0,0.78,running
2026-04-23 19:03:11,msedgewebview2.exe,0.0,0.72,running
2026-04-23 19:03:11,PhoneExperienceHost.exe,0.0,1.03,running
2026-04-23 19:03:11,Code.exe,0.0,1.73,running
2026-04-23 19:03:11,msedgewebview2.exe,0.0,0.68,running
2026-04-23 19:03:11,msedgewebview2.exe,0.0,0.89,running
2026-04-23 19:03:11,Code.exe,0.0,3.31,running
2026-04-23 19:03:11,msedgewebview2.exe,0.0,1.68,running
2026-04-23 19:03:11,Code.exe,0.0,0.79,running
2026-04-23 19:03:11,msedgewebview2.exe,0.0,0.83,running
2026-04-23 19:03:11,msedgewebview2.exe,0.0,0.98,running
2026-04-23 19:03:11,EpicWebHelper.exe,0.0,0.61,running
2026-04-23 19:03:11,python.exe,0.0,1.27,running
2026-04-23 19:03:11,msedgewebview2.exe,0.0,0.86,running
2026-04-23 19:03:11,ms-teams.exe,0.0,0.66,running
2026-04-23 19:03:11,RiotClientServices.exe,0.0,1.06,running
2026-04-23 23:24:32,msedge.exe,0.0,0.69,running
2026-04-23 23:24:32,msedgewebview2.exe,0.0,0.73,running
2026-04-23 23:24:33,dwm.exe,0.0,1.16,running
2026-04-23 23:24:33,msedgewebview2.exe,0.0,1.03,running
2026-04-23 23:24:33,msedgewebview2.exe,0.0,1.01,running
2026-04-23 23:24:33,MemCompression,0.0,1.32,running
2026-04-23 23:24:34,EpicWebHelper.exe,0.0,0.61,running
2026-04-23 23:24:34,MsMpEng.exe,0.0,2.35,running
2026-04-23 23:24:34,mysqld.exe,0.0,1.22,running
2026-04-23 23:24:34,WhatsApp.Root.exe,0.0,1.6,running
2026-04-23 23:24:34,SystemSettings.exe,0.0,1.16,stopped
2026-04-23 23:24:35,explorer.exe,0.0,2.44,running
2026-04-23 23:24:35,msedgewebview2.exe,0.0,0.89,running
2026-04-23 23:24:35,PhoneExperienceHost.exe,0.0,1.17,running
2026-04-23 23:24:35,CrossDeviceService.exe,0.0,0.72,running
2026-04-23 23:24:35,WidgetBoard.exe,0.0,0.86,running
2026-04-23 23:24:35,SearchHost.exe,0.0,0.92,running
2026-04-23 23:24:35,StartMenuExperienceHost.exe,0.0,1.1,running
2026-04-23 23:24:35,msedgewebview2.exe,0.0,0.77,running
2026-04-23 23:24:35,msedge.exe,0.0,1.14,running
2026-04-23 23:24:35,msedgewebview2.exe,0.0,0.86,running
2026-04-23 23:24:35,msedgewebview2.exe,0.0,0.58,running
2026-04-23 23:24:35,ShellExperienceHost.exe,0.0,0.51,running
2026-04-23 23:24:35,TextInputHost.exe,0.0,1.26,running
2026-04-23 23:24:35,msedgewebview2.exe,0.0,0.54,running
2026-04-23 23:24:35,ms-teams.exe,0.0,0.67,running
2026-04-23 23:24:35,ChatGPT.exe,0.0,1.16,running
2026-04-23 23:24:35,ChatGPT.exe,0.0,1.11,running
2026-04-23 23:24:35,EpicWebHelper.exe,0.0,2.68,running
2026-04-23 23:24:35,msedgewebview2.exe,0.0,1.67,running
2026-04-23 23:24:36,RiotClientServices.exe,0.0,1.06,running
2026-04-23 23:24:36,ChatGPT.exe,0.0,1.57,running
2026-04-23 23:24:36,EpicGamesLauncher.exe,0.0,1.37,running
2026-04-23 23:25:37,System Idle Process,1300.1,0.0,running
2026-04-23 23:25:37,System,8.7,0.0,running
2026-04-23 23:25:37,lsass.exe,0.9,0.2,running
2026-04-23 23:25:37,msedgewebview2.exe,0.0,0.63,running
2026-04-23 23:25:37,svchost.exe,0.7,0.12,running
2026-04-23 23:25:37,dwm.exe,0.6,1.04,running
2026-04-23 23:25:38,msedgewebview2.exe,0.8,0.9,running
2026-04-23 23:25:38,svchost.exe,14.4,0.12,running
2026-04-23 23:25:38,MemCompression,4.0,1.59,running
2026-04-23 23:25:38,python.exe,5.0,0.45,running
2026-04-23 23:25:38,EpicWebHelper.exe,0.5,0.59,running
2026-04-23 23:25:38,svchost.exe,90.0,0.2,running
2026-04-23 23:25:38,MsMpEng.exe,39.5,2.46,running
2026-04-23 23:25:38,mysqld.exe,0.2,1.22,running
2026-04-23 23:25:38,WmiPrvSE.exe,61.3,0.18,running
2026-04-23 23:25:38,WhatsApp.Root.exe,0.1,1.57,running
2026-04-23 23:25:39,SystemSettings.exe,0.0,0.78,stopped
2026-04-23 23:25:39,svchost.exe,0.7,0.26,running
2026-04-23 23:25:39,explorer.exe,0.7,2.41,running
2026-04-23 23:25:39,msedgewebview2.exe,0.0,0.88,running
2026-04-23 23:25:39,PhoneExperienceHost.exe,0.0,1.17,running
2026-04-23 23:25:39,CrossDeviceService.exe,0.2,0.72,running
2026-04-23 23:25:39,WidgetBoard.exe,0.0,0.84,running
2026-04-23 23:25:39,SearchHost.exe,0.0,0.92,running
2026-04-23 23:25:39,StartMenuExperienceHost.exe,0.0,1.1,running
2026-04-23 23:25:39,msedgewebview2.exe,0.0,0.78,running
2026-04-23 23:25:39,msedgewebview2.exe,0.0,0.86,running
2026-04-23 23:25:39,msedgewebview2.exe,0.0,0.58,running
2026-04-23 23:25:39,msedge.exe,0.0,0.7,running
2026-04-23 23:25:39,ShellExperienceHost.exe,0.0,0.51,running
2026-04-23 23:25:39,TextInputHost.exe,0.0,1.26,running
2026-04-23 23:25:39,msedgewebview2.exe,0.1,0.54,running
2026-04-23 23:25:39,ms-teams.exe,0.0,0.66,running
2026-04-23 23:25:39,UninstallMonitor.exe,5.8,0.22,running
2026-04-23 23:25:39,ChatGPT.exe,0.0,1.04,running
2026-04-23 23:25:39,msedge.exe,0.0,1.16,running
2026-04-23 23:25:39,ChatGPT.exe,0.2,1.09,running
2026-04-23 23:25:39,EpicWebHelper.exe,7.1,2.56,running
2026-04-23 23:25:39,msedgewebview2.exe,0.0,1.62,running
2026-04-23 23:25:39,RiotClientServices.exe,0.3,1.06,running
2026-04-23 23:25:39,ChatGPT.exe,0.1,1.51,running
2026-04-23 23:25:40,EpicGamesLauncher.exe,11.9,1.18,running
2026-04-23 23:26:41,System Idle Process,1422.8,0.0,running
2026-04-23 23:26:41,System,2.5,0.0,running
2026-04-23 23:26:41,msedgewebview2.exe,0.0,0.64,running
2026-04-23 23:26:41,dwm.exe,0.0,1.04,running
2026-04-23 23:26:41,msedgewebview2.exe,0.0,0.9,running
2026-04-23 23:26:41,MemCompression,1.7,1.86,running
2026-04-23 23:26:41,python.exe,4.0,0.45,running
2026-04-23 23:26:42,EpicWebHelper.exe,0.7,0.59,running
2026-04-23 23:26:42,svchost.exe,82.8,0.19,running
2026-04-23 23:26:42,gamingservices.exe,1.0,0.28,running
2026-04-23 23:26:42,MsMpEng.exe,0.6,2.19,running
2026-04-23 23:26:42,mysqld.exe,0.4,1.22,running
2026-04-23 23:26:42,WmiPrvSE.exe,58.0,0.17,running
2026-04-23 23:26:42,WhatsApp.Root.exe,0.1,1.57,running
2026-04-23 23:26:42,SystemSettings.exe,0.0,0.78,stopped
2026-04-23 23:26:42,explorer.exe,0.0,2.41,running
2026-04-23 23:26:42,msedgewebview2.exe,0.0,0.89,running
2026-04-23 23:26:42,PhoneExperienceHost.exe,0.0,1.17,running
2026-04-23 23:26:42,CrossDeviceService.exe,0.3,0.72,running
2026-04-23 23:26:42,WidgetBoard.exe,0.0,0.84,running
2026-04-23 23:26:42,SearchHost.exe,0.0,0.92,running
2026-04-23 23:26:42,StartMenuExperienceHost.exe,0.0,1.1,running
2026-04-23 23:26:42,msedgewebview2.exe,0.0,0.78,running
2026-04-23 23:26:43,msedgewebview2.exe,0.0,0.86,running
2026-04-23 23:26:43,msedgewebview2.exe,0.0,0.58,running
2026-04-23 23:26:43,msedge.exe,0.2,0.65,running
2026-04-23 23:26:43,ShellExperienceHost.exe,0.0,0.51,running
2026-04-23 23:26:43,TextInputHost.exe,0.1,1.26,running
2026-04-23 23:26:43,msedgewebview2.exe,0.0,0.55,running
2026-04-23 23:26:43,ms-teams.exe,0.0,0.66,running
2026-04-23 23:26:43,UninstallMonitor.exe,2.1,0.22,running
2026-04-23 23:26:43,ChatGPT.exe,0.0,1.04,running
2026-04-23 23:26:43,msedge.exe,0.8,1.18,running
2026-04-23 23:26:43,ChatGPT.exe,0.0,1.09,running
2026-04-23 23:26:43,EpicWebHelper.exe,1.6,2.57,running
2026-04-23 23:26:43,msedgewebview2.exe,0.0,1.62,running
2026-04-23 23:26:43,RiotClientServices.exe,0.5,1.06,running
2026-04-23 23:26:43,ChatGPT.exe,0.1,1.51,running
2026-04-23 23:26:43,EpicGamesLauncher.exe,11.2,1.18,running
2026-04-23 23:27:44,System Idle Process,1272.8,0.0,running
2026-04-23 23:27:44,System,8.3,0.0,running
2026-04-23 23:27:44,lsass.exe,0.8,0.2,running
2026-04-23 23:27:44,msedgewebview2.exe,0.0,0.64,running
2026-04-23 23:27:44,dwm.exe,3.6,1.13,running
2026-04-23 23:27:44,svchost.exe,0.6,0.18,running
2026-04-23 23:27:45,msedgewebview2.exe,0.0,0.9,running
2026-04-23 23:27:45,msedgewebview2.exe,2.3,0.88,running
2026-04-23 23:27:45,MemCompression,0.8,0.89,running
2026-04-23 23:27:45,python.exe,3.9,0.45,running
2026-04-23 23:27:45,powershell.exe,0.0,0.6,running
2026-04-23 23:27:45,EpicWebHelper.exe,0.8,0.59,running
2026-04-23 23:27:45,svchost.exe,83.7,0.24,running
2026-04-23 23:27:45,WUDFHost.exe,2.0,0.12,running
2026-04-23 23:27:45,MsMpEng.exe,15.0,2.73,running
2026-04-23 23:27:45,mysqld.exe,0.3,1.22,running
2026-04-23 23:27:45,Code.exe,0.0,0.99,running
2026-04-23 23:27:45,WmiPrvSE.exe,56.5,0.18,running
2026-04-23 23:27:45,WhatsApp.Root.exe,0.1,1.57,running
2026-04-23 23:27:46,Code.exe,0.0,1.37,running
2026-04-23 23:27:46,Code.exe,0.0,0.95,running
2026-04-23 23:27:46,powershell.exe,0.0,0.59,running
2026-04-23 23:27:46,explorer.exe,6.0,2.45,running
2026-04-23 23:27:46,msedgewebview2.exe,0.0,0.89,running
2026-04-23 23:27:46,PhoneExperienceHost.exe,0.1,1.17,running
2026-04-23 23:27:46,CrossDeviceService.exe,0.3,0.72,running
2026-04-23 23:27:46,WidgetBoard.exe,0.0,0.84,running
2026-04-23 23:27:46,RuntimeBroker.exe,0.7,0.34,running
2026-04-23 23:27:46,SearchHost.exe,1.2,0.96,running
2026-04-23 23:27:46,StartMenuExperienceHost.exe,1.5,1.12,running
2026-04-23 23:27:46,msedgewebview2.exe,0.5,0.79,running
2026-04-23 23:27:46,powershell.exe,0.0,0.59,running
2026-04-23 23:27:46,python.exe,0.0,0.72,running
2026-04-23 23:27:46,powershell.exe,0.0,0.59,running
2026-04-23 23:27:46,msedgewebview2.exe,0.1,0.86,running
2026-04-23 23:27:46,msedgewebview2.exe,0.9,0.69,running
2026-04-23 23:27:46,msedgewebview2.exe,1.6,0.72,running
2026-04-23 23:27:46,Code.exe,0.0,0.88,running
2026-04-23 23:27:46,msedge.exe,0.0,0.64,running
2026-04-23 23:27:46,ShellExperienceHost.exe,0.0,0.51,running
2026-04-23 23:27:46,TextInputHost.exe,0.1,1.26,running
2026-04-23 23:27:46,msedgewebview2.exe,0.0,0.54,running
2026-04-23 23:27:46,UninstallMonitor.exe,20.8,0.25,running
2026-04-23 23:27:46,ChatGPT.exe,0.0,1.04,running
2026-04-23 23:27:47,msedge.exe,0.9,1.2,running
2026-04-23 23:27:47,ChatGPT.exe,0.4,1.09,running
2026-04-23 23:27:47,EpicWebHelper.exe,1.8,2.56,running
2026-04-23 23:27:47,msedgewebview2.exe,2.2,1.63,running
2026-04-23 23:27:47,RiotClientServices.exe,0.4,1.06,running
2026-04-23 23:27:47,powershell.exe,0.0,0.59,running
2026-04-23 23:27:47,Code.exe,0.0,4.79,running
2026-04-23 23:27:47,Code.exe,0.0,2.61,running
2026-04-23 23:27:47,ChatGPT.exe,0.1,1.49,running
2026-04-23 23:27:47,EpicGamesLauncher.exe,11.1,1.18,running
2026-04-23 23:27:47,Code.exe,0.0,0.74,running
2026-04-23 23:27:47,Code.exe,0.0,3.22,running
2026-04-23 23:27:47,Code.exe,0.0,1.41,running
2026-04-23 23:28:48,System Idle Process,1266.9,0.0,running
2026-04-23 23:28:48,System,6.6,0.0,running
2026-04-23 23:28:48,msedgewebview2.exe,0.0,0.64,running
2026-04-23 23:28:48,fontdrvhost.exe,1.5,0.07,running
2026-04-23 23:28:48,svchost.exe,0.8,0.12,running
2026-04-23 23:28:48,dwm.exe,5.4,1.48,running
2026-04-23 23:28:48,msedgewebview2.exe,0.0,0.9,running
2026-04-23 23:28:48,msedgewebview2.exe,0.0,0.89,running
2026-04-23 23:28:49,MemCompression,4.3,1.64,running
2026-04-23 23:28:49,python.exe,4.4,0.45,running
2026-04-23 23:28:49,powershell.exe,0.0,0.6,running
2026-04-23 23:28:49,EpicWebHelper.exe,0.6,0.59,running
2026-04-23 23:28:49,svchost.exe,87.2,0.21,running
2026-04-23 23:28:49,WUDFHost.exe,1.7,0.12,running
2026-04-23 23:28:49,MsMpEng.exe,24.6,2.34,running
2026-04-23 23:28:49,mysqld.exe,0.2,1.22,running
2026-04-23 23:28:49,Code.exe,2.1,0.87,running
2026-04-23 23:28:49,WmiPrvSE.exe,63.9,0.17,running
2026-04-23 23:28:49,WhatsApp.Root.exe,0.2,1.58,running
2026-04-23 23:28:49,svchost.exe,0.6,0.26,running
2026-04-23 23:28:49,Code.exe,2.3,1.28,running
2026-04-23 23:28:50,Code.exe,0.4,0.95,running
2026-04-23 23:28:50,powershell.exe,0.0,0.59,running
2026-04-23 23:28:50,explorer.exe,3.4,2.46,running
2026-04-23 23:28:50,msedgewebview2.exe,0.1,0.89,running
2026-04-23 23:28:50,PhoneExperienceHost.exe,0.0,1.17,running
2026-04-23 23:28:50,CrossDeviceService.exe,0.5,0.72,running
2026-04-23 23:28:50,WidgetBoard.exe,0.0,0.84,running
2026-04-23 23:28:50,SearchHost.exe,0.0,0.96,running
2026-04-23 23:28:50,StartMenuExperienceHost.exe,0.0,1.12,running
2026-04-23 23:28:50,svchost.exe,1.8,0.32,running
2026-04-23 23:28:50,msedgewebview2.exe,0.1,0.79,running
2026-04-23 23:28:50,powershell.exe,0.1,0.59,running
2026-04-23 23:28:50,powershell.exe,0.0,0.59,running
2026-04-23 23:28:50,msedgewebview2.exe,0.0,0.69,running
2026-04-23 23:28:50,msedgewebview2.exe,0.0,0.7,running
2026-04-23 23:28:50,Code.exe,0.0,0.88,running
2026-04-23 23:28:50,msedge.exe,0.0,0.64,running
2026-04-23 23:28:50,ShellExperienceHost.exe,0.0,0.51,running
2026-04-23 23:28:50,TextInputHost.exe,0.0,1.26,running
2026-04-23 23:28:50,msedgewebview2.exe,0.1,0.56,running
2026-04-23 23:28:50,UninstallMonitor.exe,32.0,0.23,running
2026-04-23 23:28:50,ChatGPT.exe,0.0,1.04,running
